variables=x1, x2, respond
1.9 0.4 1031.22
1.9 0.45 999.37
1.9 0.5 968.02
1.9 0.55 937.17
1.9 0.6 906.82
1.9 0.65 876.97
1.9 0.7 847.62
1.9 0.75 818.77
1.9 0.8 790.42
1.9 0.85 762.57
1.9 0.9 735.22
1.9 0.95 708.37
1.9 1 682.02
1.9 1.05 656.17
1.9 1.1 630.82
1.9 1.15 605.97
1.9 1.2 581.62
1.9 1.25 557.77
1.9 1.3 534.42
1.9 1.35 511.57
1.9 1.4 489.22
1.9 1.45 467.37
1.9 1.5 446.02
1.9 1.55 425.17
1.9 1.6 404.82
1.9 1.65 384.97
1.9 1.7 365.62
1.9 1.75 346.77
1.9 1.8 328.42
1.9 1.85 310.57
1.9 1.9 293.22
1.9 1.95 276.37
1.9 2 260.02
1.95 -2 3367.8
1.95 -1.95 3310.03
1.95 -1.9 3252.75
1.95 -1.85 3195.98
1.95 -1.8 3139.7
1.95 -1.75 3083.93
1.95 -1.7 3028.65
1.95 -1.65 2973.88
1.95 -1.6 2919.6
1.95 -1.55 2865.83
1.95 -1.5 2812.55
1.95 -1.45 2759.78
1.95 -1.4 2707.5
1.95 -1.35 2655.73
1.95 -1.3 2604.45
1.95 -1.25 2553.68
1.95 -1.2 2503.4
1.95 -1.15 2453.63
1.95 -1.1 2404.35
1.95 -1.05 2355.58
1.95 -1 2307.3
1.95 -0.95 2259.53
1.95 -0.9 2212.25
1.95 -0.85 2165.48
1.95 -0.8 2119.2
1.95 -0.75 2073.43
1.95 -0.7 2028.15
1.95 -0.65 1983.38
1.95 -0.6 1939.1
1.95 -0.55 1895.33
1.95 -0.5 1852.05
1.95 -0.45 1809.28
1.95 -0.4 1767
1.95 -0.35 1725.23
1.95 -0.3 1683.95
1.95 -0.25 1643.18
1.95 -0.2 1602.9
1.95 -0.15 1563.13
1.95 -0.1 1523.85
1.95 -0.05 1485.08
1.95 1.20737e-15 1446.8
1.95 0.05 1409.03
1.95 0.1 1371.75
1.95 0.15 1334.98
1.95 0.2 1298.7
1.95 0.25 1262.93
1.95 0.3 1227.65
1.95 0.35 1192.88
1.95 0.4 1158.6
1.95 0.45 1124.83
1.95 0.5 1091.55
1.95 0.55 1058.78
1.95 0.6 1026.5
1.95 0.65 994.728
1.95 0.7 963.453
1.95 0.75 932.678
1.95 0.8 902.403
1.95 0.85 872.628
1.95 0.9 843.353
1.95 0.95 814.578
1.95 1 786.303
1.95 1.05 758.528
1.95 1.1 731.253
1.95 1.15 704.478
1.95 1.2 678.203
1.95 1.25 652.428
1.95 1.3 627.153
1.95 1.35 602.378
1.95 1.4 578.103
1.95 1.45 554.328
1.95 1.5 531.053
1.95 1.55 508.278
1.95 1.6 486.003
1.95 1.65 464.228
1.95 1.7 442.953
1.95 1.75 422.178
1.95 1.8 401.903
1.95 1.85 382.128
1.95 1.9 362.853
1.95 1.95 344.078
1.95 2 325.803
2 -2 3601
2 -1.95 3541.25
2 -1.9 3482
2 -1.85 3423.25
2 -1.8 3365
2 -1.75 3307.25
2 -1.7 3250
2 -1.65 3193.25
2 -1.6 3137
2 -1.55 3081.25
2 -1.5 3026
2 -1.45 2971.25
2 -1.4 2917
2 -1.35 2863.25
2 -1.3 2810
2 -1.25 2757.25
2 -1.2 2705
2 -1.15 2653.25
2 -1.1 2602
2 -1.05 2551.25
2 -1 2501
2 -0.95 2451.25
2 -0.9 2402
2 -0.85 2353.25
2 -0.8 2305
2 -0.75 2257.25
2 -0.7 2210
2 -0.65 2163.25
2 -0.6 2117
2 -0.55 2071.25
2 -0.5 2026
2 -0.45 1981.25
2 -0.4 1937
2 -0.35 1893.25
2 -0.3 1850
2 -0.25 1807.25
2 -0.2 1765
2 -0.15 1723.25
2 -0.1 1682
2 -0.05 1641.25
2 1.20737e-15 1601
2 0.05 1561.25
2 0.1 1522
2 0.15 1483.25
2 0.2 1445
2 0.25 1407.25
2 0.3 1370
2 0.35 1333.25
2 0.4 1297
2 0.45 1261.25
2 0.5 1226
2 0.55 1191.25
2 0.6 1157
2 0.65 1123.25
2 0.7 1090
2 0.75 1057.25
2 0.8 1025
2 0.85 993.25
2 0.9 962
2 0.95 931.25
2 1 901
2 1.05 871.25
2 1.1 842
2 1.15 813.25
2 1.2 785
2 1.25 757.25
2 1.3 730
2 1.35 703.25
2 1.4 677
2 1.45 651.25
2 1.5 626
2 1.55 601.25
2 1.6 577
2 1.65 553.25
2 1.7 530
2 1.75 507.25
2 1.8 485
2 1.85 463.25
2 1.9 442
2 1.95 421.25
2 2 401
